ProductID,StoreID,OnHand_Date,oh
Item317,Loc21,2023-05-12,0.0
Item1002,Loc882,2023-05-12,0.0
Item527,Loc837,2023-05-12,0.0
Item1006,Loc982,2023-05-12,0.0
Item526,Loc841,2023-05-12,0.0
Item517,Loc813,2023-05-12,0.0
Item527,Loc893,2023-05-12,0.0
Item526,Loc893,2023-05-12,0.0
Item190,Loc808,2023-05-12,0.0
Item187,Loc829,2023-05-12,0.0
Item187,Loc837,2023-05-12,0.0
Item193,Loc840,2023-05-12,0.0
Item201,Loc841,2023-05-12,0.0
Item195,Loc857,2023-05-12,0.0
Item189,Loc868,2023-05-12,0.0
Item189,Loc881,2023-05-12,0.0
Item190,Loc909,2023-05-12,0.0
Item193,Loc910,2023-05-12,0.0
Item5,Loc789,2023-05-12,0.0
Item196,Loc680,2023-05-12,0.0
Item189,Loc709,2023-05-12,0.0
Item198,Loc713,2023-05-12,0.0
Item186,Loc715,2023-05-12,0.0
Item195,Loc716,2023-05-12,0.0
Item199,Loc717,2023-05-12,0.0
Item187,Loc725,2023-05-12,0.0
Item199,Loc726,2023-05-12,0.0
Item201,Loc727,2023-05-12,0.0
Item190,Loc735,2023-05-12,0.0
Item198,Loc738,2023-05-12,0.0
Item199,Loc749,2023-05-12,0.0
Item184,Loc753,2023-05-12,0.0
Item192,Loc755,2023-05-12,0.0
Item187,Loc770,2023-05-12,0.0
Item187,Loc792,2023-05-12,0.0
Item190,Loc848,2023-05-12,0.0
Item193,Loc857,2023-05-12,0.0
Item193,Loc881,2023-05-12,0.0
Item195,Loc895,2023-05-12,0.0
Item189,Loc910,2023-05-12,0.0
Item198,Loc911,2023-05-12,0.0
Item202,Loc913,2023-05-12,0.0
Item198,Loc916,2023-05-12,0.0
Item192,Loc962,2023-05-12,0.0
Item189,Loc1002,2023-05-12,0.0
Item196,Loc6,2023-05-12,0.0
Item192,Loc16,2023-05-12,0.0
Item199,Loc21,2023-05-12,0.0
Item193,Loc27,2023-05-12,0.0
Item192,Loc47,2023-05-12,0.0
Item198,Loc53,2023-05-12,0.0
Item199,Loc68,2023-05-12,0.0
Item189,Loc73,2023-05-12,0.0
Item193,Loc75,2023-05-12,0.0
Item196,Loc94,2023-05-12,0.0
Item100,Loc97,2023-05-12,2.0
Item137,Loc97,2023-05-12,3.0
Item10,Loc402,2023-05-12,0.0
Item10,Loc210,2023-05-12,0.0
Item10,Loc130,2023-05-12,0.0
Item10,Loc6,2023-05-12,0.0
Item10,Loc21,2023-05-12,0.0
Item10,Loc165,2023-05-12,0.0
Item10,Loc799,2023-05-12,1.0
Item10,Loc320,2023-05-12,0.0
Item10,Loc69,2023-05-12,0.0
Item16,Loc857,2023-05-12,0.0
Item16,Loc360,2023-05-12,0.0
Item16,Loc47,2023-05-12,0.0
Item16,Loc69,2023-05-12,0.0
Item16,Loc813,2023-05-12,0.0
Item16,Loc732,2023-05-12,0.0
Item16,Loc824,2023-05-12,0.0
Item16,Loc715,2023-05-12,0.0
Item16,Loc376,2023-05-12,0.0
Item16,Loc53,2023-05-12,0.0
Item16,Loc962,2023-05-12,0.0
Item18,Loc352,2023-05-12,0.0
Item18,Loc857,2023-05-12,0.0
Item18,Loc914,2023-05-12,0.0
Item200,Loc471,2023-05-12,0.0
Item191,Loc165,2023-05-12,0.0
Item50,Loc468,2023-05-12,1.0
Item101,Loc468,2023-05-12,2.0
Item205,Loc916,2023-05-12,0.0
Item158,Loc667,2023-05-12,2.0
Item161,Loc678,2023-05-12,1.0
Item527,Loc667,2023-05-12,0.0
Item586,Loc606,2023-05-12,0.0
Item524,Loc713,2023-05-12,0.0
Item185,Loc471,2023-05-12,0.0
Item74,Loc558,2023-05-12,2.0
Item92,Loc149,2023-05-12,0.0
Item917,Loc6,2023-05-12,0.0
Item887,Loc516,2023-05-12,0.0
Item62,Loc352,2023-05-12,0.0
Item851,Loc497,2023-05-12,0.0
Item845,Loc525,2023-05-12,0.0
Item857,Loc516,2023-05-12,0.0
Item37,Loc468,2023-05-12,1.0
Item97,Loc468,2023-05-12,0.0
Item130,Loc468,2023-05-12,0.0
Item139,Loc716,2023-05-12,0.0
Item139,Loc916,2023-05-12,0.0
Item140,Loc320,2023-05-12,1.0
Item140,Loc315,2023-05-12,2.0
Item140,Loc841,2023-05-12,1.0
Item140,Loc792,2023-05-12,2.0
Item140,Loc516,2023-05-12,1.0
Item140,Loc680,2023-05-12,1.0
Item161,Loc962,2023-05-12,2.0
Item161,Loc605,2023-05-12,1.0
Item161,Loc73,2023-05-12,3.0
Item161,Loc799,2023-05-12,1.0
Item161,Loc732,2023-05-12,1.0
Item161,Loc753,2023-05-12,2.0
Item161,Loc837,2023-05-12,1.0
Item163,Loc53,2023-05-12,1.0
Item163,Loc716,2023-05-12,1.0
Item158,Loc153,2023-05-12,0.0
Item158,Loc808,2023-05-12,1.0
Item158,Loc806,2023-05-12,3.0
Item132,Loc335,2023-05-12,0.0
Item132,Loc165,2023-05-12,1.0
Item132,Loc68,2023-05-12,1.0
Item132,Loc962,2023-05-12,2.0
Item137,Loc148,2023-05-12,2.0
Item137,Loc99,2023-05-12,1.0
Item137,Loc516,2023-05-12,2.0
Item137,Loc792,2023-05-12,2.0
Item137,Loc841,2023-05-12,3.0
Item137,Loc716,2023-05-12,1.0
Item137,Loc14,2023-05-12,2.0
Item137,Loc738,2023-05-12,1.0
Item137,Loc837,2023-05-12,1.0
Item137,Loc910,2023-05-12,1.0
Item137,Loc881,2023-05-12,3.0
Item137,Loc210,2023-05-12,1.0
Item137,Loc153,2023-05-12,2.0
Item137,Loc94,2023-05-12,2.0
Item137,Loc47,2023-05-12,2.0
Item318,Loc312,2023-05-12,0.0
Item186,Loc916,2023-05-12,0.0
Item207,Loc916,2023-05-12,0.0
Item119,Loc726,2023-05-12,0.0
Item116,Loc727,2023-05-12,0.0
Item119,Loc711,2023-05-12,0.0
Item113,Loc14,2023-05-12,0.0
Item92,Loc857,2023-05-12,0.0
Item322,Loc799,2023-05-12,0.0
Item328,Loc802,2023-05-12,0.0
Item97,Loc457,2023-05-12,0.0
Item315,Loc769,2023-05-12,0.0
Item8,Loc229,2023-05-12,0.0
Item48,Loc229,2023-05-12,0.0
Item98,Loc229,2023-05-12,1.0
Item170,Loc247,2023-05-12,1.0
Item845,Loc974,2023-05-12,0.0
Item887,Loc916,2023-05-12,0.0
Item854,Loc962,2023-05-12,0.0
Item854,Loc930,2023-05-12,0.0
Item884,Loc974,2023-05-12,0.0
Item884,Loc939,2023-05-12,0.0
Item462,Loc916,2023-05-12,0.0
Item587,Loc834,2023-05-12,1.0
Item577,Loc877,2023-05-12,0.0
Item526,Loc895,2023-05-12,0.0
Item322,Loc761,2023-05-12,0.0
Item327,Loc799,2023-05-12,0.0
Item322,Loc789,2023-05-12,0.0
Item474,Loc753,2023-05-12,0.0
Item181,Loc713,2023-05-12,0.0
Item208,Loc713,2023-05-12,0.0
Item695,Loc14,2023-05-12,1.0
Item70,Loc452,2023-05-12,1.0
Item166,Loc452,2023-05-12,0.0
Item543,Loc320,2023-05-12,1.0
Item547,Loc320,2023-05-12,1.0
Item551,Loc320,2023-05-12,1.0
Item564,Loc320,2023-05-12,0.0
Item525,Loc136,2023-05-12,0.0
Item476,Loc910,2023-05-12,0.0
Item314,Loc321,2023-05-12,0.0
Item309,Loc315,2023-05-12,0.0
Item320,Loc315,2023-05-12,0.0
Item454,Loc315,2023-05-12,0.0
Item468,Loc315,2023-05-12,0.0
Item307,Loc321,2023-05-12,0.0
Item207,Loc352,2023-05-12,0.0
Item166,Loc117,2023-05-12,1.0
Item103,Loc117,2023-05-12,1.0
Item130,Loc117,2023-05-12,2.0
Item164,Loc117,2023-05-12,1.0
Item16,Loc117,2023-05-12,0.0
Item129,Loc117,2023-05-12,0.0
Item140,Loc117,2023-05-12,1.0
Item165,Loc117,2023-05-12,1.0
Item523,Loc841,2023-05-12,0.0
Item586,Loc863,2023-05-12,0.0
Item588,Loc895,2023-05-12,0.0
Item579,Loc27,2023-05-12,0.0
Item128,Loc535,2023-05-12,2.0
Item128,Loc605,2023-05-12,1.0
Item128,Loc732,2023-05-12,1.0
Item128,Loc753,2023-05-12,0.0
Item128,Loc497,2023-05-12,1.0
Item128,Loc21,2023-05-12,2.0
Item128,Loc148,2023-05-12,1.0
Item128,Loc801,2023-05-12,2.0
Item128,Loc232,2023-05-12,1.0
Item128,Loc320,2023-05-12,1.0
Item124,Loc808,2023-05-12,1.0
Item124,Loc709,2023-05-12,1.0
Item124,Loc100,2023-05-12,2.0
Item124,Loc715,2023-05-12,1.0
Item124,Loc753,2023-05-12,1.0
Item133,Loc447,2023-05-12,5.0
Item133,Loc315,2023-05-12,1.0
Item133,Loc99,2023-05-12,2.0
Item133,Loc808,2023-05-12,1.0
Item133,Loc725,2023-05-12,2.0
Item133,Loc848,2023-05-12,1.0
Item133,Loc717,2023-05-12,1.0
Item133,Loc95,2023-05-12,3.0
Item133,Loc130,2023-05-12,1.0
Item133,Loc374,2023-05-12,1.0
Item133,Loc535,2023-05-12,1.0
Item133,Loc605,2023-05-12,2.0
Item710,Loc14,2023-05-12,1.0
Item695,Loc47,2023-05-12,1.0
Item665,Loc14,2023-05-12,1.0
Item707,Loc14,2023-05-12,1.0
Item302,Loc371,2023-05-12,0.0
Item328,Loc27,2023-05-12,0.0
Item881,Loc521,2023-05-12,0.0
Item329,Loc22,2023-05-12,0.0
Item848,Loc541,2023-05-12,0.0
Item605,Loc360,2023-05-12,0.0
Item611,Loc352,2023-05-12,0.0
Item644,Loc315,2023-05-12,0.0
Item605,Loc352,2023-05-12,0.0
Item611,Loc535,2023-05-12,0.0
Item617,Loc535,2023-05-12,0.0
Item210,Loc916,2023-05-12,0.0
Item324,Loc22,2023-05-12,0.0
Item575,Loc244,2023-05-12,1.0
Item324,Loc27,2023-05-12,0.0
Item329,Loc16,2023-05-12,0.0
Item306,Loc16,2023-05-12,0.0
Item4,Loc22,2023-05-12,0.0
Item515,Loc577,2023-05-12,0.0
Item18,Loc54,2023-05-12,1.0
Item325,Loc27,2023-05-12,0.0
Item325,Loc22,2023-05-12,0.0
Item329,Loc41,2023-05-12,0.0
Item326,Loc16,2023-05-12,0.0
Item306,Loc21,2023-05-12,0.0
Item322,Loc22,2023-05-12,0.0
Item329,Loc21,2023-05-12,0.0
Item878,Loc380,2023-05-12,0.0
Item887,Loc360,2023-05-12,0.0
Item884,Loc312,2023-05-12,0.0
Item200,Loc43,2023-05-12,0.0
Item527,Loc130,2023-05-12,1.0
Item890,Loc738,2023-05-12,0.0
Item8,Loc789,2023-05-12,1.0
Item48,Loc789,2023-05-12,0.0
Item98,Loc789,2023-05-12,1.0
Item183,Loc53,2023-05-12,0.0
Item128,Loc94,2023-05-12,0.0
Item128,Loc47,2023-05-12,1.0
Item128,Loc716,2023-05-12,1.0
Item128,Loc104,2023-05-12,2.0
Item164,Loc140,2023-05-12,1.0
Item116,Loc541,2023-05-12,0.0
Item517,Loc77,2023-05-12,1.0
Item588,Loc81,2023-05-12,0.0
Item588,Loc94,2023-05-12,0.0
Item522,Loc54,2023-05-12,1.0
Item518,Loc81,2023-05-12,2.0
Item998,Loc881,2023-05-12,0.0
Item976,Loc895,2023-05-12,0.0
Item1010,Loc895,2023-05-12,0.0
Item970,Loc808,2023-05-12,0.0
Item997,Loc808,2023-05-12,0.0
Item999,Loc882,2023-05-12,0.0
Item304,Loc837,2023-05-12,0.0
Item318,Loc837,2023-05-12,0.0
Item309,Loc726,2023-05-12,0.0
Item320,Loc726,2023-05-12,0.0
Item5,Loc54,2023-05-12,1.0
Item41,Loc54,2023-05-12,2.0
Item136,Loc54,2023-05-12,3.0
Item16,Loc54,2023-05-12,1.0
Item106,Loc54,2023-05-12,1.0
Item131,Loc54,2023-05-12,0.0
Item38,Loc232,2023-05-12,1.0
Item40,Loc352,2023-05-12,1.0
Item40,Loc100,2023-05-12,0.0
Item40,Loc799,2023-05-12,0.0
Item40,Loc149,2023-05-12,0.0
Item40,Loc210,2023-05-12,3.0
Item40,Loc402,2023-05-12,0.0
Item40,Loc813,2023-05-12,1.0
Item40,Loc732,2023-05-12,1.0
Item41,Loc868,2023-05-12,1.0
Item41,Loc149,2023-05-12,0.0
Item35,Loc315,2023-05-12,2.0
Item35,Loc701,2023-05-12,0.0
Item35,Loc841,2023-05-12,0.0
Item35,Loc911,2023-05-12,2.0
Item35,Loc824,2023-05-12,0.0
Item35,Loc402,2023-05-12,2.0
Item35,Loc210,2023-05-12,2.0
Item35,Loc130,2023-05-12,1.0
Item35,Loc715,2023-05-12,1.0
Item35,Loc320,2023-05-12,1.0
Item49,Loc100,2023-05-12,0.0
Item49,Loc14,2023-05-12,0.0
Item49,Loc516,2023-05-12,1.0
Item49,Loc770,2023-05-12,0.0
Item49,Loc808,2023-05-12,0.0
Item41,Loc210,2023-05-12,2.0
Item41,Loc130,2023-05-12,1.0
Item41,Loc6,2023-05-12,2.0
Item41,Loc577,2023-05-12,2.0
Item41,Loc753,2023-05-12,2.0
Item41,Loc525,2023-05-12,1.0
Item41,Loc716,2023-05-12,1.0
Item41,Loc837,2023-05-12,1.0
Item41,Loc806,2023-05-12,1.0
Item41,Loc320,2023-05-12,1.0
Item41,Loc911,2023-05-12,1.0
Item41,Loc751,2023-05-12,1.0
Item41,Loc962,2023-05-12,0.0
Item41,Loc882,2023-05-12,1.0
Item41,Loc801,2023-05-12,2.0
Item41,Loc447,2023-05-12,4.0
Item41,Loc165,2023-05-12,1.0
Item41,Loc73,2023-05-12,0.0
Item41,Loc727,2023-05-12,1.0
Item43,Loc732,2023-05-12,0.0
Item43,Loc320,2023-05-12,0.0
Item43,Loc848,2023-05-12,1.0
Item43,Loc806,2023-05-12,3.0
Item43,Loc130,2023-05-12,1.0
Item35,Loc100,2023-05-12,0.0
Item35,Loc335,2023-05-12,1.0
Item35,Loc714,2023-05-12,1.0
Item35,Loc792,2023-05-12,1.0
Item35,Loc94,2023-05-12,1.0
Item49,Loc53,2023-05-12,2.0
Item49,Loc916,2023-05-12,1.0
Item40,Loc716,2023-05-12,1.0
Item40,Loc848,2023-05-12,1.0
Item40,Loc104,2023-05-12,2.0
Item40,Loc6,2023-05-12,1.0
Item40,Loc335,2023-05-12,1.0
Item38,Loc21,2023-05-12,1.0
Item38,Loc142,2023-05-12,1.0
Item38,Loc709,2023-05-12,0.0
Item38,Loc848,2023-05-12,2.0
Item38,Loc806,2023-05-12,2.0
Item40,Loc75,2023-05-12,1.0
Item40,Loc376,2023-05-12,2.0
Item40,Loc715,2023-05-12,1.0
Item40,Loc913,2023-05-12,2.0
Item40,Loc360,2023-05-12,0.0
Item40,Loc751,2023-05-12,0.0
Item41,Loc380,2023-05-12,2.0
Item41,Loc153,2023-05-12,1.0
Item41,Loc94,2023-05-12,2.0
Item41,Loc104,2023-05-12,2.0
Item41,Loc1002,2023-05-12,2.0
Item41,Loc840,2023-05-12,1.0
Item41,Loc232,2023-05-12,1.0
Item41,Loc717,2023-05-12,1.0
Item13,Loc130,2023-05-12,0.0
Item13,Loc6,2023-05-12,0.0
Item13,Loc841,2023-05-12,0.0
Item13,Loc709,2023-05-12,0.0
Item13,Loc497,2023-05-12,0.0
Item11,Loc210,2023-05-12,2.0
Item11,Loc402,2023-05-12,0.0
Item11,Loc605,2023-05-12,0.0
Item11,Loc813,2023-05-12,0.0
Item11,Loc939,2023-05-12,0.0
Item11,Loc770,2023-05-12,0.0
Item545,Loc320,2023-05-12,1.0
Item549,Loc320,2023-05-12,2.0
Item565,Loc320,2023-05-12,0.0
Item565,Loc801,2023-05-12,0.0
Item565,Loc808,2023-05-12,0.0
Item564,Loc715,2023-05-12,0.0
Item565,Loc716,2023-05-12,0.0
Item133,Loc152,2023-05-12,1.0
Item158,Loc854,2023-05-12,1.0
Item914,Loc54,2023-05-12,0.0
Item941,Loc54,2023-05-12,0.0
Item161,Loc136,2023-05-12,0.0
Item968,Loc837,2023-05-12,0.0
Item981,Loc837,2023-05-12,0.0
Item977,Loc868,2023-05-12,0.0
Item1008,Loc868,2023-05-12,0.0
Item999,Loc875,2023-05-12,0.0
Item974,Loc913,2023-05-12,0.0
Item1003,Loc913,2023-05-12,0.0
Item977,Loc837,2023-05-12,0.0
Item1004,Loc837,2023-05-12,0.0
Item964,Loc837,2023-05-12,0.0
Item978,Loc837,2023-05-12,0.0
Item1001,Loc824,2023-05-12,0.0
Item970,Loc848,2023-05-12,0.0
Item1003,Loc848,2023-05-12,0.0
Item976,Loc868,2023-05-12,0.0
Item1010,Loc868,2023-05-12,0.0
Item977,Loc770,2023-05-12,0.0
Item1004,Loc770,2023-05-12,0.0
Item1007,Loc875,2023-05-12,0.0
Item1010,Loc877,2023-05-12,0.0
Item975,Loc913,2023-05-12,0.0
Item1006,Loc913,2023-05-12,0.0
Item566,Loc716,2023-05-12,0.0
Item564,Loc14,2023-05-12,1.0
Item563,Loc53,2023-05-12,0.0
Item9,Loc824,2023-05-12,1.0
Item9,Loc841,2023-05-12,0.0
Item9,Loc352,2023-05-12,0.0
Item848,Loc142,2023-05-12,0.0
Item851,Loc153,2023-05-12,0.0
Item857,Loc266,2023-05-12,0.0
Item851,Loc232,2023-05-12,0.0
Item875,Loc266,2023-05-12,0.0
Item910,Loc41,2023-05-12,0.0
Item818,Loc21,2023-05-12,0.0
Item800,Loc41,2023-05-12,0.0
Item827,Loc457,2023-05-12,0.0
Item947,Loc457,2023-05-12,0.0
Item942,Loc488,2023-05-12,0.0
Item937,Loc639,2023-05-12,0.0
Item938,Loc658,2023-05-12,0.0
Item815,Loc678,2023-05-12,0.0
Item941,Loc678,2023-05-12,0.0
Item800,Loc714,2023-05-12,0.0
Item910,Loc714,2023-05-12,0.0
Item939,Loc714,2023-05-12,0.0
Item907,Loc712,2023-05-12,0.0
Item946,Loc521,2023-05-12,0.0
Item916,Loc535,2023-05-12,0.0
Item947,Loc535,2023-05-12,0.0
Item915,Loc605,2023-05-12,0.0
Item944,Loc605,2023-05-12,0.0
Item918,Loc711,2023-05-12,0.0
Item945,Loc711,2023-05-12,0.0
Item800,Loc625,2023-05-12,0.0
Item791,Loc605,2023-05-12,0.0
Item830,Loc605,2023-05-12,0.0
Item914,Loc605,2023-05-12,0.0
Item913,Loc604,2023-05-12,0.0
Item940,Loc577,2023-05-12,0.0
Item905,Loc717,2023-05-12,0.0
Item920,Loc717,2023-05-12,0.0
Item948,Loc717,2023-05-12,0.0
Item800,Loc606,2023-05-12,0.0
Item908,Loc606,2023-05-12,0.0
Item935,Loc606,2023-05-12,0.0
Item950,Loc606,2023-05-12,0.0
Item943,Loc717,2023-05-12,0.0
Item943,Loc625,2023-05-12,0.0
Item785,Loc709,2023-05-12,0.0
Item821,Loc709,2023-05-12,0.0
Item946,Loc712,2023-05-12,0.0
Item907,Loc709,2023-05-12,0.0
Item946,Loc709,2023-05-12,0.0
Item818,Loc625,2023-05-12,0.0
Item915,Loc625,2023-05-12,0.0
Item944,Loc625,2023-05-12,0.0
Item824,Loc711,2023-05-12,0.0
Item937,Loc725,2023-05-12,0.0
Item913,Loc535,2023-05-12,0.0
Item953,Loc535,2023-05-12,0.0
Item914,Loc678,2023-05-12,0.0
Item797,Loc607,2023-05-12,0.0
Item941,Loc605,2023-05-12,0.0
Item912,Loc658,2023-05-12,0.0
Item947,Loc658,2023-05-12,0.0
Item791,Loc714,2023-05-12,0.0
Item830,Loc714,2023-05-12,0.0
Item908,Loc714,2023-05-12,0.0
Item935,Loc714,2023-05-12,0.0
Item950,Loc714,2023-05-12,0.0
Item794,Loc680,2023-05-12,0.0
Item915,Loc680,2023-05-12,0.0
Item944,Loc680,2023-05-12,0.0
Item907,Loc678,2023-05-12,0.0
Item911,Loc727,2023-05-12,0.0
Item934,Loc727,2023-05-12,0.0
Item948,Loc727,2023-05-12,0.0
Item943,Loc658,2023-05-12,0.0
Item794,Loc625,2023-05-12,0.0
Item911,Loc625,2023-05-12,0.0
Item940,Loc625,2023-05-12,0.0
Item942,Loc714,2023-05-12,0.0
Item818,Loc715,2023-05-12,0.0
Item911,Loc715,2023-05-12,0.0
Item788,Loc606,2023-05-12,0.0
Item905,Loc606,2023-05-12,0.0
Item920,Loc606,2023-05-12,0.0
Item948,Loc606,2023-05-12,0.0
Item916,Loc376,2023-05-12,0.0
Item941,Loc604,2023-05-12,0.0
Item923,Loc352,2023-05-12,0.0
Item824,Loc606,2023-05-12,0.0
Item821,Loc678,2023-05-12,0.0
Item908,Loc678,2023-05-12,0.0
Item950,Loc678,2023-05-12,0.0
Item815,Loc680,2023-05-12,0.0
Item169,Loc726,2023-05-12,2.0
Item467,Loc118,2023-05-12,0.0
Item454,Loc149,2023-05-12,0.0
Item311,Loc266,2023-05-12,0.0
Item310,Loc232,2023-05-12,0.0
Item166,Loc210,2023-05-12,2.0
Item166,Loc153,2023-05-12,1.0
Item311,Loc133,2023-05-12,0.0
Item318,Loc266,2023-05-12,0.0
Item913,Loc477,2023-05-12,0.0
Item815,Loc471,2023-05-12,0.0
Item910,Loc471,2023-05-12,0.0
Item939,Loc471,2023-05-12,0.0
Item916,Loc541,2023-05-12,0.0
Item915,Loc535,2023-05-12,0.0
Item938,Loc535,2023-05-12,0.0
Item951,Loc535,2023-05-12,0.0
Item791,Loc658,2023-05-12,0.0
Item830,Loc658,2023-05-12,0.0
Item918,Loc658,2023-05-12,0.0
Item945,Loc658,2023-05-12,0.0
Item797,Loc447,2023-05-12,0.0
Item920,Loc526,2023-05-12,0.0
Item797,Loc680,2023-05-12,0.0
Item794,Loc497,2023-05-12,0.0
Item946,Loc481,2023-05-12,0.0
Item800,Loc488,2023-05-12,0.0
Item940,Loc521,2023-05-12,0.0
Item910,Loc715,2023-05-12,0.0
Item935,Loc715,2023-05-12,0.0
Item949,Loc715,2023-05-12,0.0
Item915,Loc577,2023-05-12,0.0
Item944,Loc577,2023-05-12,0.0
Item946,Loc705,2023-05-12,0.0
Item800,Loc605,2023-05-12,0.0
Item947,Loc635,2023-05-12,0.0
Item942,Loc607,2023-05-12,0.0
Item821,Loc557,2023-05-12,0.0
Item912,Loc607,2023-05-12,0.0
Item947,Loc607,2023-05-12,0.0
Item915,Loc714,2023-05-12,0.0
Item944,Loc714,2023-05-12,0.0
Item800,Loc607,2023-05-12,0.0
Item908,Loc607,2023-05-12,0.0
Item935,Loc607,2023-05-12,0.0
Item950,Loc607,2023-05-12,0.0
Item947,Loc604,2023-05-12,0.0
Item791,Loc352,2023-05-12,0.0
Item830,Loc352,2023-05-12,0.0
Item946,Loc371,2023-05-12,0.0
Item800,Loc380,2023-05-12,0.0
Item794,Loc526,2023-05-12,0.0
Item788,Loc335,2023-05-12,0.0
Item937,Loc331,2023-05-12,0.0
Item827,Loc352,2023-05-12,0.0
Item794,Loc360,2023-05-12,0.0
Item905,Loc497,2023-05-12,0.0
Item920,Loc497,2023-05-12,0.0
Item948,Loc497,2023-05-12,0.0
Item937,Loc521,2023-05-12,0.0
Item918,Loc577,2023-05-12,0.0
Item945,Loc577,2023-05-12,0.0
Item818,Loc604,2023-05-12,0.0
Item940,Loc604,2023-05-12,0.0
Item909,Loc468,2023-05-12,0.0
Item938,Loc468,2023-05-12,0.0
Item797,Loc658,2023-05-12,0.0
Item916,Loc658,2023-05-12,0.0
Item909,Loc402,2023-05-12,0.0
Item938,Loc402,2023-05-12,0.0
Item917,Loc680,2023-05-12,0.0
Item522,Loc53,2023-05-12,1.0
Item171,Loc22,2023-05-12,0.0
Item881,Loc149,2023-05-12,0.0
Item937,Loc16,2023-05-12,0.0
Item575,Loc916,2023-05-12,1.0
Item589,Loc916,2023-05-12,0.0
Item845,Loc149,2023-05-12,0.0
Item14,Loc471,2023-05-12,0.0
Item517,Loc133,2023-05-12,0.0
Item522,Loc232,2023-05-12,2.0
Item580,Loc195,2023-05-12,0.0
Item521,Loc232,2023-05-12,0.0
Item578,Loc133,2023-05-12,1.0
Item580,Loc247,2023-05-12,0.0
Item577,Loc53,2023-05-12,0.0
Item62,Loc751,2023-05-12,0.0
Item113,Loc735,2023-05-12,0.0
Item119,Loc606,2023-05-12,0.0
Item127,Loc118,2023-05-12,1.0
Item161,Loc939,2023-05-12,1.0
Item326,Loc43,2023-05-12,0.0
Item456,Loc53,2023-05-12,0.0
Item315,Loc2,2023-05-12,0.0
Item520,Loc376,2023-05-12,0.0
Item524,Loc315,2023-05-12,1.0
Item517,Loc380,2023-05-12,1.0
Item522,Loc320,2023-05-12,1.0
Item582,Loc320,2023-05-12,0.0
Item524,Loc447,2023-05-12,1.0
Item588,Loc447,2023-05-12,0.0
Item848,Loc140,2023-05-12,0.0
Item162,Loc857,2023-05-12,2.0
Item163,Loc753,2023-05-12,2.0
Item130,Loc447,2023-05-12,2.0
Item887,Loc247,2023-05-12,0.0
Item916,Loc14,2023-05-12,0.0
Item947,Loc14,2023-05-12,0.0
Item788,Loc16,2023-05-12,0.0
Item520,Loc43,2023-05-12,0.0
Item116,Loc712,2023-05-12,0.0
Item113,Loc757,2023-05-12,0.0
Item83,Loc770,2023-05-12,2.0
Item523,Loc148,2023-05-12,0.0
Item588,Loc857,2023-05-12,0.0
Item517,Loc913,2023-05-12,2.0
Item184,Loc910,2023-05-12,0.0
Item523,Loc126,2023-05-12,0.0
Item590,Loc95,2023-05-12,2.0
Item524,Loc68,2023-05-12,0.0
Item587,Loc97,2023-05-12,2.0
Item116,Loc525,2023-05-12,0.0
Item113,Loc371,2023-05-12,0.0
Item119,Loc374,2023-05-12,0.0
Item113,Loc930,2023-05-12,0.0
Item119,Loc712,2023-05-12,0.0
Item113,Loc726,2023-05-12,0.0
Item86,Loc715,2023-05-12,0.0
Item113,Loc402,2023-05-12,0.0
Item119,Loc607,2023-05-12,0.0
Item915,Loc22,2023-05-12,0.0
Item938,Loc22,2023-05-12,0.0
Item951,Loc22,2023-05-12,0.0
Item128,Loc834,2023-05-12,1.0
Item128,Loc755,2023-05-12,2.0
Item128,Loc895,2023-05-12,1.0
Item128,Loc625,2023-05-12,1.0
Item135,Loc210,2023-05-12,1.0
Item135,Loc402,2023-05-12,1.0
Item135,Loc53,2023-05-12,1.0
Item135,Loc73,2023-05-12,1.0
Item158,Loc712,2023-05-12,0.0
Item520,Loc909,2023-05-12,0.0
Item520,Loc910,2023-05-12,1.0
Item165,Loc471,2023-05-12,2.0
Item206,Loc297,2023-05-12,0.0
Item8,Loc982,2023-05-12,0.0
Item104,Loc982,2023-05-12,1.0
Item133,Loc982,2023-05-12,2.0
Item138,Loc930,2023-05-12,2.0
Item168,Loc930,2023-05-12,0.0
Item854,Loc415,2023-05-12,0.0
Item878,Loc325,2023-05-12,0.0
Item857,Loc331,2023-05-12,0.0
Item563,Loc907,2023-05-12,0.0
Item515,Loc914,2023-05-12,2.0
Item204,Loc717,2023-05-12,0.0
Item200,Loc149,2023-05-12,0.0
Item464,Loc808,2023-05-12,0.0
Item312,Loc841,2023-05-12,0.0
Item314,Loc808,2023-05-12,0.0
Item459,Loc808,2023-05-12,1.0
Item470,Loc808,2023-05-12,0.0
Item301,Loc22,2023-05-12,0.0
Item330,Loc22,2023-05-12,0.0
Item301,Loc21,2023-05-12,0.0
Item330,Loc21,2023-05-12,0.0
Item326,Loc41,2023-05-12,0.0
Item321,Loc41,2023-05-12,0.0
Item323,Loc41,2023-05-12,0.0
Item328,Loc41,2023-05-12,0.0
Item969,Loc320,2023-05-12,0.0
Item980,Loc320,2023-05-12,0.0
Item1003,Loc326,2023-05-12,0.0
Item1010,Loc331,2023-05-12,0.0
Item1003,Loc331,2023-05-12,0.0
Item1007,Loc414,2023-05-12,0.0
Item998,Loc488,2023-05-12,0.0
Item1010,Loc607,2023-05-12,0.0
Item999,Loc297,2023-05-12,0.0
