to_date(run_date),StoreID,ProductID,sum(advice_qty)
2023-03-09,Loc732,Item157,1.0
2023-03-09,Loc939,Item137,2.0
2023-03-31,Loc895,Item581,1.0
2022-12-19,Loc126,Item16,1.0
2023-03-10,Loc153,Item578,1.0
2023-03-10,Loc414,Item587,1.0
2023-01-09,Loc824,Item17,1.0
2023-02-06,Loc95,Item517,1.0
2023-02-06,Loc712,Item523,1.0
2023-03-31,Loc332,Item586,1.0
2023-02-06,Loc43,Item524,2.0
2023-02-06,Loc165,Item130,2.0
2022-12-19,Loc415,Item44,1.0
2023-03-31,Loc718,Item98,1.0
2023-02-06,Loc881,Item10,2.0
2023-02-06,Loc525,Item10,1.0
2023-02-06,Loc907,Item515,1.0
2023-03-10,Loc471,Item587,1.0
2023-03-13,Loc73,Item103,1.0
2023-01-03,Loc352,Item514,1.0
2022-12-13,Loc727,Item106,2.0
2023-03-12,Loc715,Item581,2.0
2023-02-06,Loc962,Item515,1.0
2023-03-12,Loc22,Item586,1.0
2023-02-06,Loc325,Item11,1.0
2023-03-13,Loc962,Item103,1.0
2023-04-28,Loc69,Item98,1.0
2023-01-06,Loc907,Item518,1.0
2023-03-31,Loc77,Item128,1.0
2023-03-09,Loc799,Item137,1.0
2022-12-13,Loc21,Item434,2.0
2023-03-09,Loc22,Item137,1.0
2023-03-31,Loc658,Item107,1.0
2023-03-31,Loc939,Item103,1.0
2023-04-28,Loc100,Item141,1.0
2023-03-12,Loc22,Item589,1.0
2023-02-06,Loc875,Item131,2.0
2023-02-03,Loc753,Item459,1.0
2023-02-06,Loc725,Item521,1.0
2023-03-10,Loc716,Item578,1.0
2023-03-09,Loc813,Item137,2.0
2023-03-09,Loc335,Item581,2.0
2023-05-12,Loc709,Item514,1.0
2022-12-13,Loc195,Item103,2.0
2023-02-06,Loc801,Item10,1.0
2023-02-06,Loc81,Item13,1.0
2023-05-12,Loc165,Item529,1.0
2022-11-04,Loc701,Item13,1.0
2022-12-13,Loc868,Item103,1.0
2023-03-12,Loc806,Item581,1.0
2023-02-03,Loc16,Item37,1.0
2023-04-28,Loc715,Item132,1.0
2023-02-06,Loc916,Item514,1.0
2023-04-28,Loc450,Item101,1.0
2023-05-12,Loc14,Item514,2.0
2023-01-09,Loc126,Item76,1.0
2023-02-06,Loc210,Item13,1.0
2023-03-12,Loc667,Item581,1.0
2023-02-06,Loc834,Item530,2.0
2023-02-06,Loc813,Item130,2.0
2023-02-06,Loc712,Item14,1.0
2023-03-10,Loc770,Item578,1.0
2023-03-09,Loc727,Item137,1.0
2023-02-06,Loc712,Item521,1.0
2023-02-06,Loc1002,Item13,1.0
2023-03-10,Loc939,Item587,1.0
2023-03-31,Loc914,Item104,2.0
2022-12-19,Loc868,Item23,1.0
2022-11-02,Loc701,Item368,1.0
2022-12-19,Loc247,Item43,1.0
2023-02-09,Loc808,Item73,1.0
2023-02-06,Loc857,Item518,1.0
2023-02-06,Loc402,Item131,1.0
2023-02-06,Loc2,Item13,1.0
2023-03-10,Loc916,Item587,1.0
2023-02-03,Loc16,Item40,1.0
2023-04-28,Loc718,Item131,1.0
2023-03-06,Loc824,Item522,1.0
2023-02-06,Loc834,Item515,1.0
2023-02-06,Loc195,Item13,1.0
2023-03-09,Loc841,Item103,1.0
2023-03-31,Loc325,Item587,1.0
2023-03-13,Loc893,Item136,1.0
2023-03-31,Loc376,Item581,1.0
2023-01-09,Loc481,Item526,1.0
2023-02-06,Loc16,Item10,1.0
2023-01-20,Loc244,Item131,1.0
2023-03-10,Loc471,Item578,1.0
2023-03-31,Loc913,Item581,1.0
2023-02-06,Loc81,Item526,2.0
2023-02-06,Loc907,Item10,1.0
2023-02-09,Loc481,Item74,1.0
2022-12-19,Loc913,Item10,1.0
2023-03-31,Loc914,Item100,1.0
2023-04-28,Loc962,Item131,2.0
2023-03-10,Loc910,Item578,1.0
2023-03-31,Loc857,Item127,1.0
2023-01-27,Loc907,Item107,1.0
2023-03-10,Loc680,Item47,1.0
2023-02-10,Loc14,Item319,1.0
2023-04-18,Loc27,Item73,1.0
2023-02-03,Loc841,Item8,2.0
2023-01-10,Loc727,Item519,1.0
2023-02-24,Loc232,Item522,1.0
2023-01-02,Loc1002,Item103,1.0
2023-01-02,Loc77,Item10,1.0
2023-01-10,Loc73,Item533,1.0
2023-01-02,Loc73,Item133,1.0
2023-04-17,Loc770,Item551,1.0
2023-01-23,Loc712,Item520,1.0
2023-03-10,Loc753,Item50,2.0
2023-01-10,Loc104,Item524,1.0
2023-02-24,Loc701,Item533,1.0
2023-01-02,Loc868,Item136,2.0
2022-11-18,Loc450,Item317,1.0
2023-02-03,Loc152,Item523,2.0
2023-03-03,Loc53,Item103,2.0
2023-01-02,Loc868,Item13,2.0
2023-03-16,Loc837,Item524,1.0
2023-02-03,Loc325,Item526,1.0
2023-02-24,Loc881,Item525,1.0
2022-11-10,Loc380,Item164,1.0
2023-03-16,Loc22,Item50,1.0
2023-01-10,Loc841,Item519,1.0
2023-01-10,Loc930,Item519,1.0
2023-01-27,Loc535,Item523,2.0
2023-01-27,Loc840,Item527,1.0
2023-02-03,Loc625,Item526,1.0
2023-01-02,Loc770,Item7,1.0
2023-03-02,Loc481,Item578,1.0
2023-03-03,Loc801,Item518,2.0
2023-01-02,Loc753,Item137,2.0
2023-03-03,Loc266,Item101,1.0
2023-02-01,Loc6,Item41,2.0
2023-04-17,Loc893,Item518,1.0
2023-01-10,Loc848,Item533,1.0
2023-01-10,Loc714,Item127,1.0
2023-01-27,Loc142,Item519,1.0
2023-03-19,Loc488,Item131,1.0
2023-01-27,Loc840,Item14,1.0
2023-01-10,Loc727,Item525,1.0
2023-01-27,Loc913,Item520,1.0
2023-03-10,Loc716,Item65,1.0
2023-01-23,Loc77,Item520,1.0
2023-04-18,Loc195,Item581,1.0
2022-11-09,Loc727,Item374,1.0
2022-11-10,Loc118,Item364,1.0
2023-04-17,Loc325,Item581,2.0
2023-01-27,Loc195,Item527,1.0
2023-02-24,Loc801,Item514,1.0
2023-01-02,Loc41,Item20,1.0
2023-03-03,Loc47,Item518,1.0
2023-02-03,Loc118,Item105,1.0
2023-01-02,Loc770,Item20,1.0
2023-01-27,Loc868,Item517,1.0
2023-02-03,Loc558,Item71,1.0
2023-03-10,Loc577,Item68,1.0
2023-01-10,Loc457,Item526,1.0
2023-01-02,Loc939,Item106,1.0
2023-03-10,Loc907,Item71,2.0
2023-02-03,Loc73,Item527,2.0
2023-03-03,Loc930,Item518,2.0
2023-02-03,Loc142,Item530,1.0
2023-01-02,Loc813,Item13,1.0
2023-01-02,Loc770,Item163,1.0
2023-01-02,Loc73,Item20,1.0
2023-01-10,Loc848,Item519,1.0
2023-01-02,Loc447,Item163,1.0
2023-03-16,Loc837,Item587,1.0
2023-02-24,Loc100,Item529,1.0
2022-11-24,Loc714,Item49,1.0
2022-11-10,Loc848,Item164,1.0
2023-01-27,Loc380,Item70,1.0
2023-04-18,Loc939,Item581,1.0
2023-02-10,Loc753,Item40,1.0
2023-03-03,Loc625,Item521,1.0
2023-04-07,Loc320,Item70,1.0
2022-11-04,Loc930,Item162,1.0
2023-01-02,Loc54,Item16,1.0
2023-03-03,Loc165,Item104,2.0
2023-02-24,Loc881,Item528,1.0
2023-03-03,Loc77,Item521,1.0
2022-11-10,Loc452,Item162,1.0
2023-03-31,Loc558,Item578,1.0
2023-03-19,Loc639,Item584,1.0
2023-02-03,Loc712,Item47,1.0
2023-03-03,Loc152,Item107,1.0
2023-03-03,Loc1002,Item104,1.0
2023-03-10,Loc73,Item77,2.0
2022-11-10,Loc210,Item158,1.0
2022-12-19,Loc577,Item128,1.0
2023-03-10,Loc753,Item71,2.0
2023-02-01,Loc6,Item520,1.0
2023-03-16,Loc136,Item525,1.0
2023-03-31,Loc907,Item68,1.0
2023-03-03,Loc6,Item101,1.0
2023-03-14,Loc315,Item77,1.0
2023-03-10,Loc266,Item71,2.0
2023-03-10,Loc75,Item47,1.0
2023-03-16,Loc749,Item524,2.0
2023-01-23,Loc877,Item520,2.0
2023-03-03,Loc376,Item130,1.0
2023-01-02,Loc916,Item13,1.0
2023-03-10,Loc320,Item67,1.0
2022-11-10,Loc140,Item164,1.0
2023-01-02,Loc882,Item11,1.0
2023-03-10,Loc680,Item50,1.0
2023-03-10,Loc232,Item47,1.0
2023-02-03,Loc376,Item519,1.0
2023-01-13,Loc792,Item163,1.0
2023-01-10,Loc806,Item524,1.0
2023-03-14,Loc727,Item551,2.0
2023-02-03,Loc712,Item11,1.0
2022-11-09,Loc727,Item364,1.0
2023-02-24,Loc332,Item519,1.0
2023-01-10,Loc726,Item524,1.0
2023-01-10,Loc848,Item528,1.0
2023-04-07,Loc97,Item98,1.0
2023-01-10,Loc751,Item519,1.0
2023-04-07,Loc195,Item131,2.0
2022-11-10,Loc841,Item379,1.0
2022-11-10,Loc709,Item157,1.0
2023-02-03,Loc148,Item133,1.0
2022-11-10,Loc749,Item164,1.0
2022-11-28,Loc130,Item443,1.0
2023-03-03,Loc939,Item518,2.0
2023-02-03,Loc380,Item527,1.0
2023-04-07,Loc468,Item98,2.0
2022-11-04,Loc16,Item163,1.0
2023-02-24,Loc53,Item323,1.0
2023-02-03,Loc863,Item521,1.0
2023-02-01,Loc712,Item527,2.0
2023-02-03,Loc881,Item71,1.0
2022-11-10,Loc635,Item160,1.0
2023-02-01,Loc452,Item8,1.0
2023-03-16,Loc136,Item527,1.0
2022-11-09,Loc701,Item370,1.0
2023-03-10,Loc916,Item47,1.0
2023-01-10,Loc332,Item525,2.0
2023-03-03,Loc715,Item130,1.0
2023-04-07,Loc94,Item107,1.0
2023-01-27,Loc497,Item521,1.0
2023-01-02,Loc2,Item16,1.0
2022-11-24,Loc792,Item47,1.0
2023-01-02,Loc725,Item11,1.0
2023-03-10,Loc320,Item71,1.0
2023-01-10,Loc468,Item524,2.0
2023-04-28,Loc14,Item73,1.0
2023-01-02,Loc680,Item98,1.0
2023-01-02,Loc195,Item14,1.0
2023-02-03,Loc1002,Item47,1.0
2023-02-01,Loc452,Item527,1.0
2023-03-03,Loc605,Item518,1.0
2022-11-25,Loc100,Item398,1.0
2023-01-02,Loc868,Item16,2.0
2023-03-31,Loc244,Item127,1.0
2022-11-10,Loc911,Item10,1.0
2022-11-25,Loc47,Item401,1.0
2023-01-10,Loc751,Item522,1.0
2022-11-18,Loc749,Item304,1.0
2023-03-10,Loc770,Item40,1.0
2023-02-10,Loc834,Item38,1.0
2022-12-09,Loc360,Item457,1.0
2023-01-02,Loc718,Item11,1.0
2023-04-07,Loc468,Item136,1.0
2023-03-10,Loc841,Item70,1.0
2022-11-10,Loc149,Item370,1.0
2023-04-17,Loc99,Item161,2.0
2023-03-10,Loc770,Item47,1.0
2023-03-03,Loc701,Item169,1.0
2023-01-27,Loc840,Item521,1.0
2023-04-27,Loc678,Item584,1.0
2023-03-03,Loc97,Item518,1.0
2023-04-07,Loc604,Item136,1.0
2023-03-10,Loc701,Item566,1.0
2023-02-10,Loc130,Item37,1.0
2023-02-09,Loc229,Item128,1.0
2023-01-10,Loc837,Item110,1.0
2022-11-10,Loc841,Item378,1.0
2023-04-27,Loc605,Item133,2.0
2023-02-03,Loc77,Item517,1.0
2023-01-02,Loc732,Item15,1.0
2022-11-24,Loc535,Item13,1.0
2022-11-10,Loc229,Item10,1.0
2023-01-02,Loc680,Item97,1.0
2023-01-02,Loc53,Item158,1.0
2023-01-02,Loc882,Item137,1.0
2023-03-10,Loc380,Item65,1.0
2023-01-10,Loc930,Item529,1.0
2022-11-10,Loc841,Item364,1.0
2023-03-03,Loc801,Item130,1.0
2022-11-10,Loc770,Item376,1.0
2023-02-03,Loc195,Item523,1.0
2023-02-24,Loc625,Item528,1.0
2023-02-03,Loc893,Item517,1.0
2022-12-09,Loc332,Item68,1.0
2023-01-02,Loc2,Item8,2.0
2023-01-23,Loc916,Item520,2.0
2023-01-02,Loc2,Item14,1.0
2023-03-02,Loc481,Item580,1.0
2023-01-02,Loc607,Item157,1.0
2023-03-03,Loc558,Item518,2.0
2022-11-24,Loc136,Item41,1.0
2023-04-18,Loc376,Item581,1.0
2022-11-10,Loc360,Item370,1.0
2023-03-03,Loc761,Item518,2.0
2023-03-31,Loc332,Item127,2.0
2023-02-24,Loc332,Item528,1.0
2023-04-27,Loc140,Item584,1.0
2023-02-17,Loc195,Item40,1.0
2023-03-03,Loc604,Item104,1.0
2023-02-01,Loc452,Item521,1.0
2023-02-01,Loc857,Item528,1.0
2023-03-16,Loc639,Item158,1.0
2023-01-10,Loc895,Item528,1.0
2023-03-03,Loc877,Item133,2.0
2023-01-02,Loc53,Item104,1.0
2023-01-02,Loc41,Item7,1.0
2023-03-10,Loc711,Item37,1.0
2022-11-10,Loc837,Item157,1.0
2023-03-03,Loc450,Item521,2.0
2023-01-27,Loc712,Item526,1.0
2023-04-18,Loc716,Item139,1.0
2023-01-02,Loc840,Item97,1.0
2022-11-25,Loc100,Item401,2.0
2023-01-10,Loc930,Item528,1.0
2023-01-02,Loc6,Item12,1.0
2022-11-09,Loc727,Item371,1.0
2022-11-10,Loc229,Item157,1.0
2022-11-10,Loc165,Item343,2.0
2022-11-10,Loc841,Item369,1.0
2023-02-03,Loc14,Item527,1.0
2022-12-02,Loc854,Item40,1.0
2023-01-02,Loc813,Item158,1.0
2023-03-03,Loc558,Item523,1.0
2022-11-04,Loc604,Item163,1.0
2023-03-10,Loc792,Item80,1.0
2023-01-10,Loc792,Item522,1.0
2023-03-10,Loc577,Item65,1.0
2022-11-10,Loc718,Item157,1.0
2023-03-03,Loc47,Item134,1.0
2022-11-10,Loc717,Item17,1.0
2023-01-27,Loc712,Item523,2.0
2023-01-02,Loc315,Item11,1.0
2023-02-03,Loc195,Item520,1.0
2022-11-25,Loc877,Item44,1.0
2023-01-10,Loc315,Item127,2.0
2023-02-10,Loc930,Item43,1.0
2022-11-25,Loc14,Item398,2.0
2023-01-10,Loc834,Item522,1.0
2023-03-31,Loc930,Item127,1.0
2023-02-16,Loc117,Item100,1.0
2022-11-24,Loc526,Item20,1.0
2023-01-02,Loc535,Item97,2.0
2023-02-10,Loc882,Item17,1.0
2023-03-03,Loc558,Item521,1.0
2023-03-03,Loc232,Item518,2.0
2022-11-10,Loc716,Item160,1.0
2023-03-16,Loc136,Item518,1.0
2023-02-10,Loc450,Item314,1.0
2023-03-03,Loc770,Item523,1.0
2023-01-02,Loc882,Item131,2.0
2023-01-10,Loc447,Item43,1.0
2023-02-03,Loc195,Item517,1.0
2023-01-10,Loc715,Item529,1.0
2023-04-07,Loc893,Item98,1.0
2023-04-07,Loc21,Item103,1.0
2023-01-10,Loc895,Item522,1.0
2022-11-25,Loc914,Item398,1.0
2023-03-16,Loc913,Item76,2.0
2023-01-02,Loc801,Item97,1.0
2022-11-10,Loc824,Item157,1.0
2023-04-27,Loc152,Item584,2.0
2023-01-02,Loc962,Item103,1.0
2023-01-02,Loc914,Item17,2.0
2023-03-02,Loc468,Item526,1.0
2023-01-02,Loc801,Item158,1.0
2023-01-10,Loc27,Item525,1.0
2022-11-24,Loc535,Item41,1.0
2023-03-31,Loc863,Item127,1.0
2023-01-27,Loc325,Item98,1.0
2023-04-28,Loc315,Item73,2.0
2023-02-03,Loc77,Item11,2.0
2022-11-25,Loc100,Item430,1.0
2023-02-10,Loc450,Item320,1.0
2023-04-28,Loc380,Item73,2.0
2023-02-03,Loc625,Item521,2.0
2022-11-18,Loc916,Item304,1.0
2023-03-10,Loc477,Item68,1.0
2022-11-25,Loc535,Item398,1.0
2023-04-28,Loc447,Item76,1.0
2023-03-03,Loc749,Item101,1.0
2023-01-27,Loc749,Item101,1.0
2022-11-24,Loc910,Item401,1.0
2023-01-02,Loc732,Item135,1.0
2023-01-02,Loc77,Item13,1.0
2022-11-10,Loc625,Item10,1.0
2023-02-01,Loc268,Item521,1.0
2023-01-10,Loc749,Item528,1.0
2023-03-03,Loc857,Item103,1.0
2023-03-31,Loc477,Item133,1.0
2023-01-02,Loc680,Item10,1.0
2022-11-10,Loc14,Item164,1.0
2023-02-24,Loc47,Item522,1.0
2022-11-09,Loc801,Item370,1.0
2023-01-10,Loc148,Item527,1.0
2023-02-03,Loc829,Item171,1.0
2023-01-02,Loc41,Item130,1.0
2023-03-10,Loc658,Item50,1.0
2023-04-28,Loc266,Item71,2.0
2022-12-09,Loc104,Item457,1.0
2023-03-03,Loc68,Item523,1.0
2023-03-16,Loc974,Item131,1.0
2023-03-03,Loc749,Item98,1.0
2023-04-07,Loc709,Item74,1.0
2022-11-24,Loc142,Item14,1.0
2023-01-10,Loc749,Item524,2.0
2023-04-07,Loc726,Item98,1.0
2023-02-03,Loc907,Item549,1.0
2023-03-03,Loc558,Item530,1.0
2023-02-16,Loc726,Item44,1.0
2023-01-27,Loc53,Item520,2.0
2023-02-17,Loc148,Item524,1.0
2023-01-02,Loc371,Item11,2.0
2022-11-25,Loc701,Item401,2.0
2022-12-02,Loc895,Item50,1.0
2022-11-25,Loc104,Item398,1.0
2023-04-18,Loc43,Item578,1.0
2023-03-10,Loc625,Item46,1.0
2022-11-24,Loc535,Item99,1.0
2023-01-10,Loc266,Item517,1.0
2023-01-23,Loc834,Item520,1.0
2023-03-19,Loc939,Item578,1.0
2023-03-02,Loc481,Item584,1.0
2023-01-02,Loc808,Item164,1.0
2022-11-10,Loc149,Item364,1.0
2022-11-18,Loc732,Item307,1.0
2023-02-24,Loc450,Item314,1.0
2022-11-10,Loc841,Item380,1.0
2023-03-16,Loc14,Item545,1.0
2023-04-07,Loc335,Item68,1.0
2023-01-02,Loc801,Item13,1.0
2023-02-17,Loc749,Item141,1.0
2023-01-10,Loc471,Item526,1.0
2023-03-10,Loc841,Item41,2.0
2023-02-03,Loc841,Item157,1.0
2023-01-27,Loc749,Item526,1.0
2023-01-27,Loc468,Item530,1.0
2023-04-28,Loc165,Item70,1.0
2023-02-03,Loc320,Item519,1.0
2023-02-24,Loc753,Item515,1.0
2023-02-03,Loc558,Item133,2.0
2023-01-02,Loc53,Item7,1.0
2023-02-16,Loc99,Item44,1.0
2023-04-18,Loc195,Item584,1.0
2023-01-02,Loc718,Item7,1.0
2023-01-02,Loc882,Item7,1.0
2023-01-02,Loc813,Item133,1.0
2023-03-03,Loc77,Item518,1.0
2022-11-24,Loc315,Item440,2.0
2022-11-10,Loc149,Item164,1.0
2023-03-03,Loc380,Item518,2.0
2023-03-03,Loc834,Item104,1.0
2022-11-10,Loc841,Item375,1.0
2023-03-10,Loc195,Item68,1.0
2023-04-17,Loc1002,Item128,1.0
2023-03-31,Loc376,Item127,2.0
2022-11-10,Loc841,Item370,1.0
2023-01-02,Loc962,Item133,1.0
2023-04-18,Loc152,Item587,2.0
2023-01-02,Loc118,Item106,1.0
2023-03-10,Loc332,Item40,1.0
2022-11-10,Loc841,Item374,1.0
2023-01-10,Loc142,Item533,1.0
2022-11-10,Loc841,Item376,1.0
2023-03-03,Loc751,Item133,2.0
2022-11-10,Loc313,Item160,1.0
2023-04-17,Loc712,Item163,1.0
2023-03-03,Loc916,Item98,1.0
2022-11-10,Loc799,Item161,1.0
2023-01-02,Loc962,Item102,1.0
2022-11-10,Loc757,Item7,1.0
2023-02-10,Loc857,Item38,1.0
2023-01-02,Loc770,Item164,1.0
2022-11-24,Loc526,Item5,1.0
2023-01-10,Loc468,Item529,1.0
2023-01-02,Loc73,Item95,1.0
2023-01-10,Loc930,Item522,1.0
2023-02-24,Loc450,Item517,1.0
2022-11-10,Loc755,Item157,1.0
2023-01-10,Loc320,Item533,1.0
2022-11-25,Loc913,Item398,1.0
2023-01-10,Loc727,Item527,1.0
2023-02-03,Loc75,Item517,1.0
2023-03-10,Loc320,Item65,1.0
2023-01-10,Loc232,Item517,1.0
2022-12-16,Loc882,Item134,2.0
2022-11-09,Loc916,Item410,1.0
2022-12-12,Loc725,Item130,1.0
2022-11-09,Loc130,Item409,1.0
2022-11-09,Loc149,Item409,1.0
2022-12-16,Loc232,Item130,1.0
2023-03-17,Loc930,Item50,1.0
2023-03-01,Loc718,Item520,1.0
2022-11-01,Loc210,Item160,1.0
2023-03-19,Loc840,Item524,1.0
2023-02-24,Loc893,Item527,1.0
2022-11-10,Loc104,Item165,1.0
2022-11-01,Loc639,Item166,1.0
2022-11-01,Loc118,Item160,1.0
2022-11-09,Loc118,Item409,1.0
2022-11-01,Loc297,Item160,1.0
2022-11-25,Loc726,Item20,1.0
2023-03-10,Loc148,Item128,1.0
2023-03-23,Loc99,Item47,2.0
2022-11-09,Loc516,Item410,1.0
2022-11-25,Loc701,Item443,1.0
2023-02-24,Loc913,Item124,1.0
2022-11-01,Loc68,Item131,2.0
2023-02-10,Loc824,Item523,1.0
2022-12-12,Loc415,Item140,1.0
2022-12-12,Loc320,Item13,1.0
2022-11-01,Loc497,Item106,1.0
2022-11-25,Loc118,Item443,1.0
2022-12-12,Loc916,Item110,1.0
2022-11-01,Loc875,Item101,1.0
2023-04-18,Loc332,Item587,1.0
2022-11-09,Loc701,Item409,1.0
2023-02-10,Loc837,Item127,1.0
2023-03-31,Loc558,Item135,1.0
2023-03-06,Loc2,Item103,2.0
2023-03-01,Loc14,Item304,1.0
2022-11-01,Loc1002,Item106,1.0
2022-11-01,Loc558,Item103,1.0
2022-11-25,Loc605,Item20,1.0
2023-02-24,Loc625,Item101,1.0
2023-02-24,Loc875,Item133,2.0
2023-04-18,Loc753,Item76,2.0
2022-12-06,Loc100,Item128,1.0
2023-02-24,Loc77,Item133,1.0
2023-02-24,Loc100,Item154,1.0
2022-11-01,Loc834,Item131,1.0
2022-11-10,Loc6,Item403,1.0
2023-02-24,Loc914,Item527,1.0
2022-11-09,Loc352,Item400,1.0
2023-03-16,Loc136,Item528,1.0
2022-11-25,Loc77,Item44,1.0
2022-11-09,Loc868,Item408,1.0
2023-03-31,Loc658,Item135,1.0
2023-04-18,Loc841,Item587,1.0
2023-03-19,Loc53,Item575,1.0
2022-12-12,Loc907,Item17,2.0
2022-11-25,Loc914,Item44,1.0
2022-11-09,Loc770,Item394,1.0
2022-11-09,Loc75,Item397,1.0
2022-11-09,Loc701,Item406,1.0
2022-11-01,Loc727,Item131,1.0
2022-11-09,Loc21,Item397,1.0
2022-11-25,Loc837,Item16,1.0
2022-12-12,Loc126,Item137,1.0
2022-11-09,Loc801,Item405,2.0
2022-11-01,Loc732,Item100,1.0
2022-11-10,Loc841,Item383,1.0
2023-02-10,Loc380,Item518,1.0
2023-01-13,Loc152,Item527,1.0
2023-01-27,Loc195,Item523,1.0
2022-11-25,Loc14,Item13,1.0
2022-11-09,Loc895,Item397,1.0
2022-11-09,Loc75,Item409,1.0
2022-11-25,Loc753,Item7,1.0
2022-12-16,Loc73,Item111,1.0
2022-12-12,Loc607,Item133,1.0
2022-11-01,Loc701,Item4,1.0
2022-11-01,Loc755,Item161,1.0
2023-04-17,Loc68,Item581,1.0
2022-12-16,Loc1002,Item13,1.0
2022-11-01,Loc755,Item100,1.0
2022-11-01,Loc16,Item160,1.0
2022-12-12,Loc840,Item16,1.0
2022-11-25,Loc829,Item44,1.0
2022-11-09,Loc727,Item394,1.0
2023-04-18,Loc414,Item578,2.0
2022-12-16,Loc14,Item157,2.0
2022-11-01,Loc789,Item104,1.0
2023-03-17,Loc195,Item131,1.0
2022-11-09,Loc75,Item406,1.0
2023-01-27,Loc732,Item70,1.0
2022-12-12,Loc521,Item110,1.0
2022-12-16,Loc97,Item11,2.0
2022-11-09,Loc100,Item406,1.0
2022-11-01,Loc558,Item136,1.0
2022-11-01,Loc930,Item130,1.0
2022-11-09,Loc753,Item394,1.0
2022-11-10,Loc799,Item403,1.0
2023-03-19,Loc313,Item137,1.0
2022-11-25,Loc535,Item43,1.0
2022-12-12,Loc753,Item133,1.0
2022-12-16,Loc732,Item160,1.0
2022-11-01,Loc727,Item97,2.0
2022-11-01,Loc380,Item137,1.0
2022-11-09,Loc320,Item397,1.0
2022-11-09,Loc149,Item406,1.0
2023-03-31,Loc604,Item104,1.0
2022-11-09,Loc727,Item406,1.0
2023-02-10,Loc770,Item523,1.0
2023-04-18,Loc604,Item130,2.0
2022-11-25,Loc104,Item7,1.0
2022-11-01,Loc625,Item161,1.0
2022-11-25,Loc863,Item7,1.0
2023-03-01,Loc94,Item526,1.0
2022-11-01,Loc911,Item161,2.0
2022-12-16,Loc813,Item158,1.0
2022-11-09,Loc716,Item409,1.0
2022-11-25,Loc104,Item407,1.0
2023-04-18,Loc414,Item581,2.0
2023-02-10,Loc14,Item518,2.0
2022-11-25,Loc14,Item443,1.0
2023-02-24,Loc477,Item103,2.0
2023-04-14,Loc882,Item128,2.0
2022-11-25,Loc930,Item44,1.0
2023-03-23,Loc335,Item578,1.0
2022-11-09,Loc149,Item397,1.0
2023-02-10,Loc658,Item521,1.0
2023-02-24,Loc148,Item133,1.0
2022-12-12,Loc813,Item12,1.0
2022-11-01,Loc658,Item160,1.0
2022-11-01,Loc792,Item137,1.0
2023-04-18,Loc232,Item136,1.0
2022-11-09,Loc806,Item397,2.0
2022-11-01,Loc326,Item161,1.0
2022-11-01,Loc332,Item161,2.0
2023-03-06,Loc813,Item132,1.0
2022-11-01,Loc848,Item131,2.0
2023-04-18,Loc535,Item133,2.0
2023-03-01,Loc841,Item564,1.0
2022-11-09,Loc516,Item409,1.0
2023-01-27,Loc266,Item526,1.0
2022-11-25,Loc477,Item16,2.0
2023-04-18,Loc457,Item584,1.0
2022-12-12,Loc95,Item167,1.0
2022-11-01,Loc69,Item160,1.0
2023-03-31,Loc558,Item101,1.0
2022-12-12,Loc801,Item106,2.0
2022-11-01,Loc761,Item137,1.0
2023-04-18,Loc315,Item581,1.0
2022-11-25,Loc840,Item20,1.0
2023-03-01,Loc857,Item525,1.0
2022-12-12,Loc834,Item140,1.0
2022-11-01,Loc94,Item103,2.0
2023-02-24,Loc468,Item575,1.0
2022-11-25,Loc247,Item17,1.0
2022-11-01,Loc801,Item103,1.0
2022-11-09,Loc47,Item405,1.0
2023-03-06,Loc99,Item578,2.0
2022-11-25,Loc913,Item10,1.0
2022-11-01,Loc497,Item136,1.0
2022-11-01,Loc868,Item166,1.0
2023-04-14,Loc712,Item587,1.0
2022-11-01,Loc753,Item106,2.0
2022-11-01,Loc801,Item131,2.0
2023-04-18,Loc326,Item581,1.0
2022-11-09,Loc165,Item419,1.0
2023-02-24,Loc715,Item134,2.0
2022-11-01,Loc21,Item136,1.0
2022-11-09,Loc315,Item409,1.0
2022-11-01,Loc606,Item162,1.0
2023-04-18,Loc320,Item76,1.0
2022-12-16,Loc914,Item163,2.0
2022-11-01,Loc857,Item101,1.0
2023-03-01,Loc14,Item322,1.0
2023-04-18,Loc753,Item578,1.0
2022-11-01,Loc974,Item131,1.0
2022-11-09,Loc360,Item409,1.0
2023-02-10,Loc716,Item551,1.0
2022-11-09,Loc21,Item410,1.0
2022-11-01,Loc701,Item162,1.0
2022-11-01,Loc857,Item166,1.0
2023-05-09,Loc761,Item587,1.0
2023-04-18,Loc457,Item587,1.0
2022-11-25,Loc100,Item44,1.0
2022-11-09,Loc726,Item394,1.0
2022-11-09,Loc806,Item408,1.0
2023-04-18,Loc726,Item130,2.0
2023-03-17,Loc577,Item583,1.0
2023-03-31,Loc53,Item136,2.0
2023-03-23,Loc735,Item97,1.0
2022-11-09,Loc497,Item409,1.0
2022-11-10,Loc27,Item403,1.0
2022-12-12,Loc813,Item103,1.0
2022-11-25,Loc477,Item44,1.0
2023-04-17,Loc709,Item67,1.0
2023-05-09,Loc604,Item581,2.0
2022-12-12,Loc53,Item167,1.0
2022-11-01,Loc374,Item103,1.0
2022-11-01,Loc326,Item166,1.0
2023-02-24,Loc709,Item21,1.0
2023-03-01,Loc751,Item520,1.0
2022-12-16,Loc680,Item95,1.0
